TEDIS PHARMA CI;;;STATISTIQUES LABORATOIRE ECLATEES PAR CLIENT
Votre partenaire Santé;;;INOX PHARMA - CROIENT PHARMA

CIP;Désignation du produit;Client;Mai-26;Avr.-26;Mar.-26;Fév.-26;Jan.-26;Déc.-25
3000000381656;SANOZOL 400MG CPR PELL B/3;DES SABLES;7;16;12;10;16;9
3000000381656;SANOZOL 400MG CPR PELL B/3;DESBRONS;0;10;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DEUX PLATEAUX - AGBAN;0;0;10;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DIVIN-AMOUR DE N'ZIKRO;9;3;9;3;2;1
3000000381656;SANOZOL 400MG CPR PELL B/3;DIVINE MISERICORDE;20;0;10;35;5;20
3000000381656;SANOZOL 400MG CPR PELL B/3;DJAHA - YAMOUSSOUKRO;17;28;5;18;9;6
3000000381656;SANOZOL 400MG CPR PELL B/3;DU 14;20;10;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU BIEN-ETRE SARL -SAN PEDRO;15;25;30;60;20;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU BONHEUR SARL-U;0;10;22;0;22;29
3000000381656;SANOZOL 400MG CPR PELL B/3;DU BONHEUR-SAKASSOU;0;0;0;0;1;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU BOULEVARD CARDE;0;41;22;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU BOULEVARD DU GABON;2;3;3;0;0;2
3000000381656;SANOZOL 400MG CPR PELL B/3;DU CANAL;12;18;10;35;8;39
3000000381656;SANOZOL 400MG CPR PELL B/3;DU CENACLE;22;35;33;17;7;8
3000000381656;SANOZOL 400MG CPR PELL B/3;DU CHATEAU ANYAMA;0;0;0;0;1;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU COMMERCE MAN;46;60;40;60;20;110
3000000381656;SANOZOL 400MG CPR PELL B/3;DU DIALOGUE;2;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU FOLON SARL U;15;4;3;15;3;7
3000000381656;SANOZOL 400MG CPR PELL B/3;DU FORUM;9;2;5;3;5;5
3000000381656;SANOZOL 400MG CPR PELL B/3;DU FUTUR;0;2;0;8;3;10
3000000381656;SANOZOL 400MG CPR PELL B/3;DU GOLF SARL U;10;0;8;9;19;9
3000000381656;SANOZOL 400MG CPR PELL B/3;DU JUBILE;0;3;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU LAC SARL U;4;22;12;2;4;19
3000000381656;SANOZOL 400MG CPR PELL B/3;DU LITTORAL (GD BASSAM);6;12;16;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MARAIS;0;3;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MARCHE -GAGNOA;0;0;0;0;0;11
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MARCHE BINGERVILLE SARL.U;110;50;0;100;40;40
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MARCHE D'ABENGOUROU (NOUVELLE);50;90;110;110;90;70
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MARCHE DABOU SARL U;0;0;0;10;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MARCHE DE GUIGLO;3;3;10;6;9;3
3000000381656;SANOZOL 400MG CPR PELL B/3;DU MASSAN;6;3;0;6;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU PETIT MARCHE DE GD BASSAM SARL U;0;0;0;1;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU RAIL;14;2;7;5;3;3
3000000381656;SANOZOL 400MG CPR PELL B/3;DU ROND POINT ODIENNE;15;25;10;45;30;40
3000000381656;SANOZOL 400MG CPR PELL B/3;DU SOLEIL;0;5;0;0;0;5
3000000381656;SANOZOL 400MG CPR PELL B/3;DU STADE ODIENNE;0;0;0;0;3;0
3000000381656;SANOZOL 400MG CPR PELL B/3;DU VALLON;0;10;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;EBEN-EZER BONOUA SARL U;0;5;0;3;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;EDEN -YOPOUGON;0;5;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;EHOUO-SE;0;0;0;0;2;0
3000000381656;SANOZOL 400MG CPR PELL B/3;EL-NISSI;0;0;0;0;5;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ELIEZER;0;7;0;0;10;10
3000000381656;SANOZOL 400MG CPR PELL B/3;ELISHAMA;0;3;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ELOÏTE;5;3;4;0;1;8
3000000381656;SANOZOL 400MG CPR PELL B/3;EMERAUDE;100;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ENICA;4;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;EPIPHANIE;6;8;4;19;7;14
3000000381656;SANOZOL 400MG CPR PELL B/3;ESPERANCE -ANGRE;7;1;7;9;12;7
3000000381656;SANOZOL 400MG CPR PELL B/3;ESPERANCE -DIVO;0;0;0;0;0;5
3000000381656;SANOZOL 400MG CPR PELL B/3;ESPERANCE GRAND BEREBY;0;3;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ESPOIR - BOUAKE;0;320;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ESPOIR-GESCO;7;5;8;4;1;1
3000000381656;SANOZOL 400MG CPR PELL B/3;EUREKA;7;15;14;8;6;7
3000000381656;SANOZOL 400MG CPR PELL B/3;FADYL SARL U;16;22;20;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;FATIMA -BOUAKE;0;40;0;0;64;17
3000000381656;SANOZOL 400MG CPR PELL B/3;FIDELITAS;10;0;0;4;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;FIRDAOUS;0;15;5;10;10;5
3000000381656;SANOZOL 400MG CPR PELL B/3;FOTAMANA;5;5;3;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GARAHIO;17;14;12;10;5;9
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE DU PROGRES;0;0;1;0;0;4
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE MOSQUEE - MAN;0;2;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE PHCIE BELLE FONTAINE;37;60;45;45;45;53
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE PHCIE DE SEWEKE;0;0;10;10;5;15
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE PHCIE DES GARAGES;18;57;26;28;9;53
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE PHCIE DU JUBILE;0;0;8;0;12;34
3000000381656;SANOZOL 400MG CPR PELL B/3;GDE PHCIE SAINT MOISE;0;0;0;0;1;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GORLA DE SINEMATIALI;0;8;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GRACE DE DIEU DE SEGUELA;32;0;116;100;81;95
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE D'AKOUPE;4;10;10;14;0;15
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DE BOCANDA;4;4;1;2;4;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DE DUEKOUE;0;0;4;5;0;7
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DE GREMIAN;1;13;2;9;3;5
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DE SANDEGUE;0;0;20;0;5;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DE TANDA;0;0;5;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DES ARTS;0;4;0;3;0;13
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE DU SANWI;0;0;0;100;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE GESCO FOURRIERE;5;4;3;10;2;7
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE NORD-SUD;2;0;0;10;5;9
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE ROUTE DE DABOU;51;55;26;46;21;22
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHARMACIE SAINT AMBROISE DE PORT-BOUET;3;5;8;6;11;15
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHCIE DU DENGUELE;0;3;0;0;0;6
3000000381656;SANOZOL 400MG CPR PELL B/3;GRANDE PHCIE TEREZA;0;2;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;HARMONY SARLU;3;0;8;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;HO'FREDO;0;10;10;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;IDUREIL;0;4;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;IKHLAS;0;0;0;1;2;0
3000000381656;SANOZOL 400MG CPR PELL B/3;IMANN;0;0;2;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;INCH'ALLAH;0;0;5;0;16;50
3000000381656;SANOZOL 400MG CPR PELL B/3;INCH'ALLAH - DIVO;6;32;20;10;7;17
3000000381656;SANOZOL 400MG CPR PELL B/3;INDEPENDANCE - TIEBISSOU;0;7;10;20;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;INOX SARL U;0;0;50;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;JULES VERNE SARL;0;0;0;0;0;6
3000000381656;SANOZOL 400MG CPR PELL B/3;KAMON N'SIÔ;0;0;0;0;20;0
3000000381656;SANOZOL 400MG CPR PELL B/3;KANA;6;16;27;2;9;24
3000000381656;SANOZOL 400MG CPR PELL B/3;KEJAG VAVOUA;0;0;5;0;1;0
3000000381656;SANOZOL 400MG CPR PELL B/3;KENEYA DE LAKOTA;0;0;24;19;11;52
3000000381656;SANOZOL 400MG CPR PELL B/3;KHIANELLY;9;16;18;18;8;30
3000000381656;SANOZOL 400MG CPR PELL B/3;KOKO SARL;0;0;0;2;0;24
3000000381656;SANOZOL 400MG CPR PELL B/3;KOKRENOU SARL U;30;21;20;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;KORO;18;20;10;20;10;0
3000000381656;SANOZOL 400MG CPR PELL B/3;L'AVENUE 21;0;10;5;5;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LA COLOMBE DE BUYO;15;0;26;5;10;21
3000000381656;SANOZOL 400MG CPR PELL B/3;LA GRANDE PHARMACIE CHRIST ROI;0;0;5;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LA GRANDE PHARMACIE DE TABOU;0;0;0;3;2;13
3000000381656;SANOZOL 400MG CPR PELL B/3;LA GRANDE PHCIE DE DABOU;2;3;5;0;6;17
3000000381656;SANOZOL 400MG CPR PELL B/3;LA GRANDE PHCIE DU BIEN-ETRE;0;8;6;0;0;32
3000000381656;SANOZOL 400MG CPR PELL B/3;LA MAISON BLANCHE;0;0;0;5;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LA REDEMPTION;0;0;3;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LA ROSEE DE L'HERMON;1;0;2;3;2;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LA SAVANE - NIAKARA - SARL U;0;8;0;0;4;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LA VIE;0;0;0;7;0;26
3000000381656;SANOZOL 400MG CPR PELL B/3;LA VIE - YOPOUGON;15;0;32;21;34;12
3000000381656;SANOZOL 400MG CPR PELL B/3;LAEL - BOUAKE;2;4;0;0;1;7
3000000381656;SANOZOL 400MG CPR PELL B/3;LAGOMA;0;1;5;7;8;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES 3 SOURCES;13;28;30;48;10;26
3000000381656;SANOZOL 400MG CPR PELL B/3;LES 7 LYS;0;2;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES CATLEYAS;0;10;35;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES ECLUSES SARLU;5;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES ELIAS;3;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES JARDINS D'EDEN;0;0;10;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES LAUREATS;5;0;8;3;3;6
3000000381656;SANOZOL 400MG CPR PELL B/3;LES MIMOSAS;0;3;7;8;4;2
3000000381656;SANOZOL 400MG CPR PELL B/3;LES OLIVIERS;0;0;6;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LES PERLES;2;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LIDDELL;10;9;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;LILY MARIE;4;5;13;12;19;11
3000000381656;SANOZOL 400MG CPR PELL B/3;LYCEE CLUB MAN;0;0;0;4;2;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MACY-YA;0;2;3;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MAI;5;0;0;5;0;5
3000000381656;SANOZOL 400MG CPR PELL B/3;MAIRIE GUIGLO;0;0;0;35;47;42
3000000381656;SANOZOL 400MG CPR PELL B/3;MALIKA;0;11;0;4;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MAMY ADJOA;0;0;8;3;4;2
3000000381656;SANOZOL 400MG CPR PELL B/3;MANUELA;1;5;0;2;0;2
3000000381656;SANOZOL 400MG CPR PELL B/3;MARCHE LOCODJRO;1;0;2;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MARCHE VALENTIN;30;0;20;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MARIE ESTHER ABOBO;17;19;27;19;11;24
3000000381656;SANOZOL 400MG CPR PELL B/3;MARIEL;10;0;0;0;1;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MARLYNS SARL.U;6;38;17;15;1;23
3000000381656;SANOZOL 400MG CPR PELL B/3;MARTHE ROBIN;4;8;8;0;0;8
3000000381656;SANOZOL 400MG CPR PELL B/3;MATHE - GAGNOA;0;4;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MERE MARIA;0;0;3;3;10;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MERMOZ;0;1;2;0;3;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MILIE HEVIE;17;0;22;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MILIWANGAH;0;5;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MOAYE - AGBOVILLE;0;10;6;0;10;20
3000000381656;SANOZOL 400MG CPR PELL B/3;MOAYE NZIANOUA;0;4;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MOAYE YOCOBOUE;2;0;0;1;5;5
3000000381656;SANOZOL 400MG CPR PELL B/3;MOCKEYVILLE;0;2;15;6;3;1
3000000381656;SANOZOL 400MG CPR PELL B/3;MODERNE DE BRIBORE;0;0;0;8;2;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MODERNE DE GOMON SARL U;4;4;1;6;5;3
3000000381656;SANOZOL 400MG CPR PELL B/3;MODERNE DE MEAGUI SARLU;5;9;2;9;0;11
3000000381656;SANOZOL 400MG CPR PELL B/3;MODERNE DU N'ZI;6;31;48;15;0;10
3000000381656;SANOZOL 400MG CPR PELL B/3;MODERNE KENNEDY -BOUAKE;2;18;14;10;8;8
3000000381656;SANOZOL 400MG CPR PELL B/3;MODERNE MAN SARL;0;0;3;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;MOTTO;10;3;13;0;5;6
3000000381656;SANOZOL 400MG CPR PELL B/3;MPIKE (CESSION);10;11;9;10;6;25
3000000381656;SANOZOL 400MG CPR PELL B/3;NABENOU;15;5;20;20;10;10
3000000381656;SANOZOL 400MG CPR PELL B/3;NACET;0;3;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NAOUSSE;0;0;10;0;0;10
3000000381656;SANOZOL 400MG CPR PELL B/3;NDOTRE;29;15;0;0;11;23
3000000381656;SANOZOL 400MG CPR PELL B/3;NERO;0;10;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NGOHESSE;26;71;79;48;44;71
3000000381656;SANOZOL 400MG CPR PELL B/3;NIANGON LOKOA;15;6;4;6;3;28
3000000381656;SANOZOL 400MG CPR PELL B/3;NIANGON NORD;2;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NITORO;5;12;25;30;12;27
3000000381656;SANOZOL 400MG CPR PELL B/3;NOTRE DAME DE FATIMA - DOKUI;0;21;15;0;18;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOTRE DAME DE LA NATIVITE;10;0;10;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOTRE DAME DU GRAND SIGNE;0;0;0;0;0;2
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE DE SEGUELA;100;90;100;50;200;190
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE DE SINFRA;5;4;0;3;8;25
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE DES HIBISCUS;0;10;10;10;20;15
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE MODERNE DE DANANE;5;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE DE LA CITE SIR;0;0;0;0;0;7
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE ESPERANCE;7;18;9;16;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE FATIMA SARL;0;20;0;20;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE MODERNE DE VAVOUA;0;50;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE PORT BOUET II;0;1;3;0;0;3
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE SAINT PAUL YOP;17;6;28;23;20;26
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHARMACIE SAINT PIERRE NIMBO;1;10;0;5;0;4
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE AWALE;10;13;18;36;13;19
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE CANAAN;2;5;3;2;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE DU CHATEAU-BOUAKE;11;9;8;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE DU PORT;2;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE EL-OLAM D'ANOUMABO;0;0;10;20;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE FRATERNITE ADJAME;7;3;7;5;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE KETTE;0;0;10;0;0;5
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE L'EMMANUEL;0;5;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE LA GRACE SARL;4;3;3;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE MPOUTO [K-LC®];0;0;0;2;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE NANAN YAMOUSSO;8;29;12;0;77;35
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE NISSI;1;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE PRINCIPALE GAGNOA SARL U;38;46;51;48;33;44
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE PRINCIPALE YOPOUGON;0;0;0;22;6;7
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE PHCIE STE ODILE;6;0;10;0;0;6
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE SAINT JOSEPH ARTISAN;0;0;0;0;0;7
3000000381656;SANOZOL 400MG CPR PELL B/3;NOUVELLE YARAPHA SARL;41;44;13;35;27;50
3000000381656;SANOZOL 400MG CPR PELL B/3;ODELIA;0;0;0;50;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;OLYMPIQUE;0;6;5;2;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;PENIEL SARL U;30;8;25;40;14;62
3000000381656;SANOZOL 400MG CPR PELL B/3;PETIT MARCHE DU DOKUI;0;0;8;0;0;15
3000000381656;SANOZOL 400MG CPR PELL B/3;PHCIE DU BANCO;0;0;5;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;PHCIE NOURAM;20;27;22;26;12;19
3000000381656;SANOZOL 400MG CPR PELL B/3;PLENITUDE;4;4;14;10;2;4
3000000381656;SANOZOL 400MG CPR PELL B/3;PONT DE LIANES;10;100;0;0;10;20
3000000381656;SANOZOL 400MG CPR PELL B/3;PRINCIPALE - KORHOGO;45;40;38;45;0;25
3000000381656;SANOZOL 400MG CPR PELL B/3;PRINCIPALE ABOBO-TE SARL;5;0;5;0;0;5
3000000381656;SANOZOL 400MG CPR PELL B/3;PRINCIPALE DE FERKE;0;10;4;3;0;3
3000000381656;SANOZOL 400MG CPR PELL B/3;PRINCIPALE SINFRA;0;100;0;50;0;50
3000000381656;SANOZOL 400MG CPR PELL B/3;PROVIDENCE BOUAFLE;0;1;0;0;0;1
3000000381656;SANOZOL 400MG CPR PELL B/3;QUARTIER DIVO;0;0;0;0;28;0
3000000381656;SANOZOL 400MG CPR PELL B/3;QUARTIER HUBERSON;3;7;0;0;0;3
3000000381656;SANOZOL 400MG CPR PELL B/3;REHOBOTH;0;0;1;0;4;0
3000000381656;SANOZOL 400MG CPR PELL B/3;REHOBOTH DU STADE;0;0;0;0;0;5
3000000381656;SANOZOL 400MG CPR PELL B/3;RESIDENCE ABOBO PK18;0;0;0;20;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;RESIDENTIEL ABOBOTE;0;0;0;0;10;14
3000000381656;SANOZOL 400MG CPR PELL B/3;ROI DAVID;0;0;5;11;14;46
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT ALEXANDRE;0;0;15;10;0;14
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT AMBROISE;0;0;0;8;0;10
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT CHARBEL ABENGOUROU;0;0;0;0;0;40
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT JACQUES - BOUAKE;4;4;7;3;0;2
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT JOSEPH;21;30;16;17;9;20
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT MICHELLE ARCHANGE;0;0;0;3;0;6
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT PIO DE LA GARE - KATIOLA;20;25;0;10;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINT SIMEON;0;5;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE ADELE ABOBODOUME;0;0;10;0;20;10
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE ANNE D'ABOBO-BAOULE;3;5;2;5;0;17
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE BEATRICE DES ROSIERS;36;20;7;19;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE CATHERINE - GONFREVILLE;3;2;9;8;2;8
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE FAMILLE -YAKRO;17;20;44;19;10;31
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE FAMILLE DE TOLLA-KOUADIOKRO - BOUAKE;1;7;5;2;2;5
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE MADELEINE DE NIMBO 18 LGTS -BKE;0;0;0;0;0;4
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE MARIE DIVO;1;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE MARIE SAN PEDRO;0;0;4;2;4;6
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE RITA DE BONOUA;8;13;5;5;8;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SAINTE ROSALIE;12;26;20;14;8;31
3000000381656;SANOZOL 400MG CPR PELL B/3;SALAM DE LA GRANDE MOSQUEE - KORHOGO;12;28;10;20;13;28
3000000381656;SANOZOL 400MG CPR PELL B/3;SALEM;20;0;0;0;10;5
3000000381656;SANOZOL 400MG CPR PELL B/3;SANDRINA;0;4;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SANMIEN DE NATIO;3;2;2;6;5;8
3000000381656;SANOZOL 400MG CPR PELL B/3;SANTE PLUS WILLIAMSVILLE;23;30;37;24;18;46
3000000381656;SANOZOL 400MG CPR PELL B/3;SANTE POUR TOUS;37;102;90;61;63;88
3000000381656;SANOZOL 400MG CPR PELL B/3;SCHIBA;7;17;7;5;5;5
3000000381656;SANOZOL 400MG CPR PELL B/3;SEBROKO SARL;0;0;40;0;0;10
3000000381656;SANOZOL 400MG CPR PELL B/3;SHALOM -YOPOUGON;0;0;0;0;0;2
3000000381656;SANOZOL 400MG CPR PELL B/3;SOPIM KOUMASSI;5;10;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;SOURALEY;3;0;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST ANTOINE DE GD ZATTRY;12;21;14;15;7;20
3000000381656;SANOZOL 400MG CPR PELL B/3;ST ARMEL DU PALAIS;7;10;7;6;1;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST AUGUSTE - KOUMASSI;10;5;26;16;9;14
3000000381656;SANOZOL 400MG CPR PELL B/3;ST BERNARD BAKAYO;3;0;7;9;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST EMMANUEL;0;0;0;5;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST FRANCOIS D ASSISE;0;5;0;5;0;10
3000000381656;SANOZOL 400MG CPR PELL B/3;ST GEORGES AKOUEDO 2000;0;15;0;5;5;5
3000000381656;SANOZOL 400MG CPR PELL B/3;ST HERMANN;0;2;0;2;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST JOSEPH -MARCORY;0;0;0;2;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST JOSEPH -TIASSALE;2;0;0;14;7;7
3000000381656;SANOZOL 400MG CPR PELL B/3;ST JOSEPH ACADEMIE;0;1;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST LOUIS - KOUMASSI;0;10;0;0;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;ST PAUL D AKROMIABLA;0;0;0;0;0;11
3000000381656;SANOZOL 400MG CPR PELL B/3;ST PAUL PALMERAIE;0;1;0;1;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;STE ADELE SARL;10;38;15;20;30;13
3000000381656;SANOZOL 400MG CPR PELL B/3;STE AGATHE - RIVIERA 3;0;0;6;0;5;10
3000000381656;SANOZOL 400MG CPR PELL B/3;STE CROIX;0;0;0;12;0;0
3000000381656;SANOZOL 400MG CPR PELL B/3;STE EMMANUELLA;0;0;30;15;10;24
3000000381656;SANOZOL 400MG CPR PELL B/3;STE EMMANUELLE D OKROUYO;0;0;0;0;0;2
